ID	Gender	Age	Race	What is the person doing	Group	Number of people in the group	Where was the person sleeping/ observed?	Street Name	Area	X               GPS Co ordinate	Y                  GPS Co ordinate
RB044M	Female	26-35	Coloured	Skarelling	No	1	Pavement	Lower Church Street	Wynberg	18,47116562	-34,00408566
RB044M	Female	26-35	Coloured	Skarelling	No	1	Pavement	Morom Road	Wynberg	18,47134207	-34,00416585
RB044M	Male	26-35	Coloured	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Male	26-35	Coloured	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Male	26-35	Coloured	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Female		Coloured	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Female	26-35	Black African	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Female	26-35	Coloured	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Male	26-35	Coloured	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Female	18-25	Coloured	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Male	26-35	Black African	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Male	46-55	Black African	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Male	26-35	Black African	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Male	36-45	Black African	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Male	26-35	Coloured	Sleeping	Yes	12	Pavement	Morom Road	Wynberg	18,47167817	-34,00388776
RB044M	Male	26-35	Coloured	Sleeping	No	1	Pavement	Thomas Road	Wynberg	18,47222926	-34,00265517
RB044M	Male	56-65	Coloured	Skarelling	Yes	3	Pavement	Thornwick Road	Plumstead	18,46307561	-34,01507023
RB044M	Female	36-45	Coloured	Sleeping	Yes	3	Pavement	Thornwick Road	Plumstead	18,46307561	-34,01507023
RB044M	Male	56-65	White	Sleeping	Yes	3	Pavement	Thornwick Road	Plumstead	18,46307561	-34,01507023
RB044M	Male	46-55	Coloured	Skarelling	Yes	2	Pavement	Windsor Road	Plumstead	18,46376767	-34,01619088
RB044M	Male	26-35	Coloured	Skarelling	Yes	2	Pavement	Windsor Road	Plumstead	18,46376767	-34,01619088
RB044M	Male	46-55	White	Sitting	Yes	2	Pavement	Gabriel Road	Plumstead	18,46493519	-34,01795902
RB044M	Male	36-45	Black African	Sitting	Yes	2	Pavement	Gabriel Road	Plumstead	18,46493519	-34,01795902
RB044M	Male	46-55	White	Strolling	No	1	Pavement	Cranmere Road	Plumstead	18,46691688	-34,02041408
RB044M	Female	<18	Coloured	Sitting	No	1	Pavement	Cranmere Road	Plumstead	18,467299	-34,020693
RB044M	Male	46-55	Coloured	Sitting	No	1	Pavement	Cranmere Road	Plumstead	18,46729921	-34,02069269
RB044M	Male	36-45	Black African	Sitting	No	1	Pavement	Timour Hall Road	Plumstead	18,46736562	-34,01948425
RB044M	Female	46-55	Coloured	Sitting	Yes	5	Pavement	Burnham Road	Plumstead	18,46562882	-34,02137572
RB044M	Male	36-45	Coloured	Skarelling	Yes	5	Pavement	Burnham Road	Plumstead	18,46562882	-34,02137572
RB044M	Male	26-35	Black African	Skarelling	Yes	5	Pavement	Burnham Road	Plumstead	18,46562882	-34,02137572
RB044M	Male	46-55	Coloured	Skarelling	Yes	5	Pavement	Burnham Road	Plumstead	18,46562882	-34,02137572
RB044M	Male	56-65	Coloured	Skarelling	Yes	5	Pavement	Burnham Road	Plumstead	18,46562882	-34,02137572
RB044M	Male	26-35	Coloured	Sitting	No	1	Pavement	Gray Road	Plumstead	18,46659649	-34,02128922
RB044M	Female	26-35	Coloured	Skarelling	No	1	Pavement	Cecil Road	Plumstead	18,46893189	-34,02195839
RB044M	Female	46-55	Coloured	Skarelling	No	1	Pavement	Kenneth Road	Plumstead	18,46911859	-34,02161889
RB044M	Male	46-55	Coloured	Strolling	No	1	Pavement	Kenneth Road	Plumstead	18,469119	-34,021619
NH165M	Male	26-35	Coloured	Sleeping	Yes	3	Pavement	Kolkenberg Street	Sarepta Kuilsriver	18,67093498	-33,93153087
NH165M	Male	18-25	Coloured	Sleeping	Yes	3	Pavement	Kolkenberg Street	Sarepta Kuilsriver	18,67093498	-33,93153087
NH165M	Female	46-55	Coloured	Sleeping	Yes	3	Pavement	Kolkenberg Street	Sarepta Kuilsriver	18,67093498	-33,93153087
LH092M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Vygie Street	Blackheath	18,70167329	-33,9641693
NH165M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Station Street	Blackheath	18,70183655	-33,96416472
CL164M	Male	26-35	Coloured	Sitting	Yes	4	Pavement	Link Avenue	Macassar	18,75798854	-34,06043021
CL164M	Male	<18	Coloured	Sleeping	Yes	4	Pavement	Link Avenue	Macassar	18,75798854	-34,06043021
CL164M	Female	26-35	Coloured	Sleeping	Yes	4	Pavement	Link Avenue	Macassar	18,75798854	-34,06043021
CL164M	Female	<18	Coloured	Sleeping	Yes	4	Pavement	Link Avenue	Macassar	18,75798854	-34,06043021
NH165M	Male	26-35	Coloured	Sleeping	Yes	3	Pavement	Merrydale Street	Lentegeur Mitchell's Plain	18,60384108	-34,03028022
NH165M	Male	26-35	Coloured	Sleeping	Yes	3	Pavement	Merrydale Street	Lentegeur Mitchell's Plain	18,60384108	-34,03028022
NH165M	Male	26-35	Coloured	Sleeping	Yes	3	Pavement	Merrydale Street	Lentegeur Mitchell's Plain	18,60384108	-34,03028022
WR003M	Male	26-35	Black African	Skarelling	Yes	2	Pavement	Haydn Street	Kaapzicht	18,56575642	-33,88536509
WR003M	Male	26-35	Black African	Skarelling	Yes	2	Pavement	Haydn Street	Kaapzicht	18,56575642	-33,88536509
WR003M	Male	36-45	Coloured	Skarelling	Yes	2	Pavement	Wendy Way	Sonnendal	18,58318977	-33,88340654
WR003M	Male	36-45	Coloured	Skarelling	Yes	2	Pavement	Wendy Way	Sonnendal	18,58318977	-33,88340654
WR003M	Female	36-45	Coloured	Sitting	No	1	Pavement	Plattekloof Road	Sonnendal	18,58430019	-33,88327956
WR003M	Female	36-45	Coloured	Sitting	Yes	2	Pavement	Plattekloof Road	Sonnendal	18,58435882	-33,88290818
WR003M	Male	26-35	Coloured	Sitting	Yes	2	Pavement	Plattekloof Road	Sonnendal	18,58435882	-33,88290818
WR003M	Male	36-45	Coloured	Skarelling	Yes	3	Pavement	Keurboom Crescent	Plattekloof 2	18,58210548	-33,87619759
WR003M	Male	36-45	Coloured	Skarelling	Yes	3	Pavement	Keurboom Crescent	Plattekloof 2	18,58217756	-33,87626443
WR003M	Female	36-45	Coloured	Skarelling	Yes	3	Pavement	Keurboom Crescent	Plattekloof 2	18,58217756	-33,87626443
ST102M	Male	36-45	Coloured	Sitting	Yes	2	Pavement	Keurboom Crescent	Plattekloof 2	18,58423661	-33,87930819
ST102M	Female	26-35	Coloured	Sitting	Yes	2	Pavement	Keurboom Crescent	Plattekloof 2	18,58423661	-33,87930819
GK015M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Keurboom Crescent	Plattekloof 2	18,585343	-33,874575
GK015M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Keurboom Crescent	Plattekloof 2	18,58534327	-33,87457538
GK015M	Male	46-55	Coloured	Skarelling	No	1	Pavement	Keurboom Crescent	Plattekloof 2	18,58546221	-33,87967546
WR003M	Male	36-45	Coloured	Skarelling	Yes	2	Pavement	Swarthout Crescent	Plattekloof 2	18,5868243	-33,87883288
WR003M	Male	26-35	Coloured	Skarelling	Yes	2	Pavement	Swarthout Crescent	Plattekloof 2	18,5868243	-33,87883288
GK015M	Female	46-55	Coloured	Sitting	No	1	Pavement	Uys Krige Drive	Plattekloof 1	18,58449531	-33,88278407
WR003M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Uys Krige Drive	Plattekloof 1	18,59093654	-33,88417306
WR003M	Male	36-45	Black African	Sitting	No	1	Pavement	Louwtjie Rothman Street (N1 City)	Goodwood	18,55878914	-33,8908718
WR003M	Female	36-45	Coloured	Skarelling	No	1	Pavement	Louwtjie Rothman Street (N1 City)	Goodwood	18,55965312	-33,8906082
WR003M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Louwtjie Rothman Street (N1 City)	Goodwood	18,55983627	-33,89058978
JH083M	Male	26-35	Coloured	Sitting	No	1	Pavement	Frans Conradie Drive	Tygerdal	18,54096637	-33,89801137
WR003M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Malmesbury Road	Welgelegen	18,56396748	-33,86555121
WR003M	Female	36-45	Coloured	Strolling	No	1	Pavement	Malmesbury Road	Welgelegen	18,56836535	-33,87015367
WR003M	Male	46-55	Black African	Skarelling	No	1	Pavement	Kollege Street	Welgelegen	18,57457869	-33,87294677
WR003M	Female	36-45	Coloured	Sitting	No	1	Pavement	Olienhout Avenue	Plattekloof 3	18,57826124	-33,87444319
GK015M	Male	46-55	Coloured	Sitting	No	1	Pavement	Olienhout Avenue	Plattekloof 3	18,57964846	-33,87425746
LH092M	Male	26-35	Coloured	Sitting	No	1	Pavement	Olienhout Avenue	Plattekloof 3	18,57975783	-33,87414782
WR003M	Male	26-35	Coloured	Strolling	No	1	Pavement	Mabel Street	Oakdale	18,63112478	-33,89216887
GK015M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Durban Road	Oakdale	18,63287147	-33,89054406
GK015M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Avondale Street	Oakdale	18,63763064	-33,89290821
WR003M	Female	36-45	Coloured	Skarelling	Yes	2	Pavement	Avondale Street	Oakdale	18,63774824	-33,89295965
WR003M	Male	36-45	Coloured	Skarelling	Yes	2	Pavement	Avondale Street	Oakdale	18,63774824	-33,89295965
WR003M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Montague Road	Edgemead	18,55608179	-33,87102393
GK015M	Male	36-45	Coloured	Sleeping	Yes	2	Pavement	N1 Freeway	Loevenstien Bellville	18,608796	-33,88916747
WR003M	Male	46-55	Black African	Sitting	Yes	4	Pavement	Gregory Road	Goodwood	18,5448326	-33,90329671
WR003M	Male	46-55	Black African	Sitting	Yes	4	Pavement	Gregory Road	Goodwood	18,5448326	-33,90329671
WR003M	Male	46-55	Coloured	Sitting	Yes	4	Pavement	Gregory Road	Goodwood	18,54496421	-33,90329243
WR003M	Male	36-45	Black African	Sitting	Yes	4	Pavement	Gregory Road	Goodwood	18,54496421	-33,90329243
WR003M	Male	26-35	Coloured	Sleeping	Yes	2	Pavement	Gregory Road	Goodwood	18,545256	-33,903122
WR003M	Female	18-25	Coloured	Sleeping	Yes	2	Pavement	Gregory Road	Goodwood	18,54525613	-33,90312205
WR003M	Female	36-45	Black African	Sitting	Yes	2	Pavement	Merriman Road	Goodwood	18,54992525	-33,90916756
WR003M	Female	36-45	Black African	Sitting	Yes	2	Pavement	Merriman Road	Goodwood	18,54992525	-33,90916756
WR003M	Female	26-35	Black African	Sleeping	Yes	2	Pavement	Merriman Road	Goodwood	18,550244	-33,909074
WR003M	Male	18-25	Black African	Sleeping	Yes	2	Pavement	Merriman Road	Goodwood	18,55024436	-33,90907352
WR003M	Male	36-45	Coloured	Strolling	Yes	2	Pavement	Mc Donald Street	Goodwood	18,55092781	-33,91130447
WR003M	Male	36-45	Coloured	Strolling	Yes	2	Pavement	Mc Donald Street	Goodwood	18,55092781	-33,91130447
WR003M	Male	26-35	Coloured	Strolling	No	1	Pavement	Mc Donald Street	Goodwood	18,55099592	-33,91140967
SB162M	Female	26-35	Coloured	Sleeping	Yes	5	Pavement	Vanguard Drive	Wp Showgrounds	18,54221208	-33,91933277
PB103M	Male	26-35	Coloured	Skarelling	Yes	5	Pavement	Hurricane Street	The Hague	18,646578	-33,961495
PB103M	Male	36-45	Coloured	Skarelling	Yes	5	Pavement	Hurricane Street	The Hague	18,646578	-33,961495
PB103M	Male	36-45	Coloured	Skarelling	Yes	5	Pavement	Hurricane Street	The Hague	18,646578	-33,961495
PB103M	Male	36-45	Coloured	Skarelling	Yes	5	Pavement	Hurricane Street	The Hague	18,646578	-33,961495
PB103M	Male	46-55	Coloured	Skarelling	Yes	5	Pavement	Hurricane Street	The Hague	18,646578	-33,961495
PB103M	Male	46-55	Coloured	Skarelling	Yes	5	Pavement	Hurricane Street	The Hague	18,646578	-33,961495
PB103M	Male	36-45	Coloured	Strolling	Yes	2	Pavement	Hurricane Street	The Hague	18,646578	-33,961495
PB103M	Male	36-45	Coloured	Strolling	Yes	2	Pavement	Hurricane Street	The Hague	18,646578	-33,961495
PB103M	Male	46-55	Coloured	Sitting	Yes	2	Pavement	Hurricane Street	The Hague	18,64657827	-33,96149547
PB103M	Male	26-35	Coloured	Skarelling	Yes	5	Pavement	Delft Main Road	Delft South	18,64380947	-33,97961792
PB103M	Male	46-55	Coloured	Skarelling	Yes	5	Pavement	Delft Main Road	Delft South	18,64380947	-33,97961792
PB103M	Male	46-55	Coloured	Skarelling	Yes	5	Pavement	Delft Main Road	Delft South	18,64380947	-33,97961792
PB103M	Male	46-55	Coloured	Skarelling	Yes	5	Pavement	Delft Main Road	Delft South	18,64380947	-33,97961792
PB103M	Male	26-35	Coloured	Skarelling	Yes	5	Pavement	Delft Main Road	Delft South	18,64380947	-33,97961792
PB103M	Male	46-55	Coloured	Skarelling	Yes	4	Pavement	Stellenbosch Road	Cape Town Airport	18,61159854	-33,95125292
PB103M	Male	36-45	Coloured	Skarelling	Yes	4	Pavement	Stellenbosch Road	Cape Town Airport	18,61159854	-33,95125292
PB103M	Male	26-35	Coloured	Skarelling	Yes	4	Pavement	Stellenbosch Road	Cape Town Airport	18,61159854	-33,95125292
PB103M	Male	26-35	Coloured	Skarelling	Yes	4	Pavement	Stellenbosch Road	Cape Town Airport	18,61159854	-33,95125292
SB162M	Male	26-35	Coloured	Sitting	Yes	4	Pavement	Eleventh Street	Bishop Lavis	18,583735	-33,943729
SB162M	Male	26-35	Coloured	Sitting	Yes	4	Pavement	Eleventh Street	Bishop Lavis	18,583735	-33,943729
SB162M	Male	26-35	Coloured	Sitting	Yes	4	Pavement	Eleventh Street	Bishop Lavis	18,583735	-33,943729
SB162M	Male	36-45	Coloured	Sitting	Yes	4	Pavement	Eleventh Street	Bishop Lavis	18,58373538	-33,94372911
SB162M	Male	26-35	Coloured	Strolling	No	1	Pavement	League Road	Bishop Lavis	18,58489088	-33,95002821
SB062M	Male	36-45	Coloured	Skarelling	No	1	Pavement	League Road	Bishop Lavis	18,58510652	-33,94966497
PB103M	Female	26-35	Coloured	Strolling	No	1	Pavement	Kiaat Straat	Bonteheuwel	18,55280474	-33,95108786
WR003M	Male	36-45	Coloured	Sitting	No	1	Pavement	Hannes Louw Drive	Parow North	18,58672701	-33,89223825
WR003M	Female	36-45	Coloured	Strolling	No	1	Pavement	Mc Intyre Road	Parow North	18,586744	-33,892406
WR003M	Female	26-35	Coloured	Strolling	No	1	Pavement	Mc Intyre Road	Parow North	18,58674414	-33,89240584
WR003M	Male	56-65	Coloured	Strolling	No	1	Pavement	Hannes Louw Drive	Parow North	18,58699974	-33,89214666
WR003M	Male	46-55	Black African	Strolling	No	1	Pavement	Hannes Louw Drive	Parow North	18,58960509	-33,8914083
GK015M	Male	46-55	Black African	Strolling	No	1	Pavement	N1 Freeway	Parow North	18,59025338	-33,88483144
GK015M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Java - West Street	De Tijger	18,59155088	-33,89390971
GK015M	Male	36-45	Coloured	Sitting	Yes	3	Pavement	Java - West Street	De Tijger	18,5928483	-33,89398525
GK015M	Male	36-45	Coloured	Sitting	Yes	3	Pavement	Java - West Street	De Tijger	18,5928483	-33,89398525
GK015M	Male	36-45	Coloured	Sitting	Yes	3	Pavement	Java - West Street	De Tijger	18,5928483	-33,89398525
GK015M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Fairfield - North Street	De Tijger	18,59298747	-33,89350193
GK015M	Male	26-35	Black African	Sleeping	No	1	Pavement	N1 Freeway	De Tijger	18,59731361	-33,88754801
WR003M	Female	36-45	Coloured	Sitting	Yes	2	Pavement	Paul De Groot Street	Clamhall	18,587484	-33,896898
WR003M	Male	36-45	Coloured	Sitting	Yes	2	Pavement	Paul De Groot Street	Clamhall	18,587484	-33,896898
WR003M	Female	36-45	Coloured	Sitting	No	1	Pavement	Paul De Groot Street	Clamhall	18,58748431	-33,89689842
WR003M	Male	36-45	Coloured	Strolling	No	1	Pavement	Paul De Groot Street	Clamhall	18,587529	-33,896941
WR003M	Male	36-45	Coloured	Strolling	No	1	Pavement	Paul De Groot Street	Clamhall	18,58752941	-33,89694056
LH092M	Male	36-45	Black African	Sleeping	No	1	Pavement	Fairfield - North Street	Clamhall	18,59118525	-33,89686125
GK015M	Male	46-55	Black African	Sitting	No	1	Pavement	Frans Conradie Drive	Fairfield Estate	18,59233903	-33,89586449
GK015M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Frans Conradie Drive	Fairfield Estate	18,59242141	-33,89558889
LH092M	Female	36-45	Coloured	Skarelling	No	1	Pavement	Warren Street	Fairfield Estate	18,59248729	-33,89636834
LH092M	Male	36-45	Coloured	Sitting	Yes	2	Pavement	Wendtland - North Street	Fairfield Estate	18,59289783	-33,89526598
LH092M	Male	36-45	Black African	Skarelling	Yes	2	Pavement	Wendtland - North Street	Fairfield Estate	18,59289783	-33,89526598
GK015M	Male	26-35	Black African	Sleeping	No	1	Pavement	Frans Conradie Drive	Fairfield Estate	18,59332586	-33,89535716
WR003M	Male	46-55	Coloured	Sitting	No	1	Pavement	Paul De Groot Street	Churchill Estate	18,58532929	-33,89609788
WR003M	Male	46-55	Coloured	Strolling	No	1	Pavement	Mc Intyre Road	Glenlily	18,5869964	-33,90023724
WR003M	Male	26-35	Coloured	Strolling	No	1	Pavement	Mc Intyre Road	Glenlily	18,58700827	-33,90036452
WR003M	Male	26-35	Coloured	Strolling	No	1	Pavement	Mc Intyre Road	Glenlily	18,5870136	-33,90017051
WR003M	Male	26-35	Coloured	Strolling	No	1	Pavement	Mc Intyre Road	Glenlily	18,58708195	-33,90026689
WR003M	Male	36-45	Black African	Skarelling	No	1	Pavement	2Nd Avenue	Glenlily	18,58714923	-33,90179322
WR003M	Male	36-45	Black African	Skarelling	No	1	Pavement	2Nd Avenue	Glenlily	18,58738671	-33,90168069
WR003M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Mc Intyre Road	Glenlily	18,58756073	-33,90218775
WR003M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Mc Intyre Road	Glenlily	18,58756906	-33,90217907
JH083M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Mc Intyre Road	Glenlily	18,58788403	-33,90386767
W06R00	Female	36-45	Coloured	Sleeping	Yes	2	Pavement	1St Avenue	Glenlily	18,5881636	-33,90351129
W06R00	Male	36-45	Coloured	Sleeping	Yes	2	Pavement	1St Avenue	Glenlily	18,5881636	-33,90351129
WR003M	Female	36-45	Coloured	Strolling	No	2	Pavement	Mc Intyre Road	Glenlily	18,58819676	-33,90530939
WR003M	Male	36-45	Coloured	Strolling	No	2	Pavement	Mc Intyre Road	Glenlily	18,588197	-33,905309
GK015M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Robertson Street	Glenlily	18,58907375	-33,90402268
WR003M	Male	36-45	Coloured	Sleeping	Yes	2	Pavement	N1 Freeway	Oosterzee-Bellville	18,60808798	-33,88983366
WR003M	Male	36-45	Coloured	Strolling	No	1	Pavement	Durban Road	Oakdale	18,63145387	-33,89125957
WR003M	Male	36-45	Coloured	Strolling	Yes	3	Pavement	Berold Road	Fairfield Estate	18,59052239	-33,90175211
WR003M	Female	36-45	Coloured	Strolling	Yes	3	Pavement	Berold Road	Fairfield Estate	18,59052239	-33,90175211
WR003M	Female	36-45	Coloured	Strolling	Yes	3	Pavement	Berold Road	Fairfield Estate	18,59052239	-33,90175211
LH092M	Male	36-45	Black African	Sleeping	Yes	2	Pavement	Berold Road	Fairfield Estate	18,59055985	-33,90149666
LH092M	Male	26-35	Coloured	Sleeping	Yes	2	Pavement	Berold Road	Fairfield Estate	18,59055985	-33,90149666
WR003M	Male	36-45	Coloured	Sitting	No	1	Pavement	Plein Street	Fairfield Estate	18,5906103	-33,90090621
WR003M	Male	46-55	Coloured	Strolling	No	1	Pavement	Mccarthy Street	Fairfield Estate	18,59072596	-33,90330411
WR003M	Male	26-35	Coloured	Sleeping	No	1	Pavement	Mccarthy Street	Fairfield Estate	18,59089207	-33,90440044
LH092M	Male	36-45	Black African	Skarelling	No	1	Pavement	Selbourne Road	Fairfield Estate	18,59142645	-33,90211815
ST102M	Male	26-35	Black African	Sleeping	No	1	Pavement	Selbourne Road	Fairfield Estate	18,5915145	-33,90196168
GK015M	Male	36-45	Coloured	Sleeping	No	1	Pavement	Reid - West Street	Fairfield Estate	18,59185704	-33,89869089
GK015M	Female	36-45	Coloured	Sleeping	No	1	Pavement	Lawley Road	Fairfield Estate	18,59190801	-33,90159994
WR003M	Female	26-35	Coloured	Strolling	No	1	Pavement	Wendtlandt - South Road	Fairfield Estate	18,59216275	-33,90438227
WR003M	Female	26-35	Coloured	Strolling	No	1	Pavement	Wendtlandt - South Road	Fairfield Estate	18,59223079	-33,90434781
LH092M	Male	36-45	Black African	Skarelling	No	1	Pavement	Selbourne Road	Fairfield Estate	18,59257529	-33,90205972
LH092M	Male	26-35	Black African	Sleeping	No	1	Pavement	Tierberg Road	Fairfield Estate	18,59664496	-33,90162825
SB162M	Female	36-45	Coloured	Sitting	No	2	Pavement	Belhar Drive	Belhar Ext 20	18,64778003	-33,94656328
PB103M	Male	36-45	Coloured	Skarelling	Yes	7	Pavement	Hanover Avenue	Belhar Ext 16	18,64567907	-33,95259513
PB103M	Male	36-45	Coloured	Skarelling	Yes	7	Pavement	Hanover Avenue	Belhar Ext 16	18,64567907	-33,95259513
PB103M	Male	36-45	Coloured	Skarelling	Yes	7	Pavement	Hanover Avenue	Belhar Ext 16	18,64567907	-33,95259513
PB103M	Female	18-25	Coloured	Skarelling	Yes	7	Pavement	Hanover Avenue	Belhar Ext 16	18,64567907	-33,95259513
PB103M	Female	26-35	Coloured	Skarelling	Yes	7	Pavement	Hanover Avenue	Belhar Ext 16	18,64567907	-33,95259513
PB103M	Male	26-35	Coloured	Skarelling	Yes	7	Pavement	Hanover Avenue	Belhar Ext 16	18,64567907	-33,95259513
PB103M	Male	18-25	Coloured	Skarelling	Yes	7	Pavement	Hanover Avenue	Belhar Ext 16	18,64567907	-33,95259513
SB162M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Stellenbosch Road	Belhar Ext 16	18,64605734	-33,95296127
SB162M	Male	46-55	Coloured	Strolling	Yes	3	Pavement	Belhar Drive	Belhar Ext 21	18,647801	-33,941588
SB162M	Male	26-35	Coloured	Strolling	Yes	3	Pavement	Belhar Drive	Belhar Ext 21	18,647801	-33,941588
SB162M	Male	46-55	Coloured	Strolling	Yes	3	Pavement	Belhar Drive	Belhar Ext 21	18,647801	-33,941588
SB162M	Male	46-55	Coloured	Strolling	Yes	1	Pavement	Belhar Drive	Belhar Ext 21	18,64780132	-33,94158752
PB103M	Male	46-55	Coloured	Skarelling	No	1	Pavement	Amandel Straat	Belhar Ext 2	18,60931694	-33,94657641
PB103M	Male	18-25	Coloured	Skarelling	Yes	4	Pavement	Amandel Straat	Belhar Ext 2	18,609317	-33,946576
PB103M	Male	18-25	Coloured	Skarelling	Yes	4	Pavement	Amandel Straat	Belhar Ext 2	18,609317	-33,946576
PB103M	Male	18-25	Coloured	Skarelling	Yes	4	Pavement	Amandel Straat	Belhar Ext 2	18,609317	-33,946576
PB103M	Male	18-25	Coloured	Skarelling	Yes	4	Pavement	Amandel Straat	Belhar Ext 2	18,609317	-33,946576
PB103M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Akkerboom Avenue	Belhar Ext 2	18,60938138	-33,94831659
PB103M	Male	18-25	Coloured	Skarelling	Yes	4	Pavement	Akkerboom Avenue	Belhar Ext 2	18,61071998	-33,94836371
PB103M	Male	18-25	Coloured	Skarelling	Yes	4	Pavement	Akkerboom Avenue	Belhar Ext 2	18,61071998	-33,94836371
PB103M	Male	36-45	Coloured	Skarelling	Yes	4	Pavement	Akkerboom Avenue	Belhar Ext 2	18,61071998	-33,94836371
PB103M	Male	18-25	Coloured	Skarelling	Yes	4	Pavement	Akkerboom Avenue	Belhar Ext 2	18,61071998	-33,94836371
